Test Case: Grip Eraser
Threshold: 0.80
4695,0.09,0.01,0.01,0.07,0.03
4757,0.08,0.00,0.05,0.07,0.04
4817,0.14,0.00,0.01,0.00,0.09
4879,0.13,0.00,0.00,0.02,0.05
4939,0.13,0.01,0.02,0.01,0.06
5000,0.02,0.00,0.01,0.00,0.05
5061,0.03,0.00,0.03,0.00,0.04
5122,0.02,0.04,0.03,0.06,0.06
5183,0.03,0.02,0.00,0.00,0.05
5244,0.02,0.01,0.03,0.00,0.03
5305,0.02,0.02,0.06,0.05,0.03
5366,0.03,0.00,0.08,0.01,0.02
5426,0.08,0.04,0.03,0.03,0.03
5488,0.08,0.06,0.04,0.04,0.06
5548,0.08,0.05,0.03,0.11,0.06
5610,0.08,0.06,0.00,0.05,0.02
5670,0.06,0.07,0.01,0.15,0.06
5732,0.03,0.06,0.03,0.20,0.03
5792,0.05,0.07,0.04,0.25,0.06
5853,0.06,0.04,0.04,0.21,0.08
5915,0.07,0.00,0.02,0.29,0.04
5975,0.05,0.00,0.00,0.38,0.05
6036,0.05,0.02,0.09,0.34,0.05
6097,0.06,0.01,0.04,0.35,0.07
6158,0.09,0.00,0.05,0.31,0.06
6219,0.11,0.03,0.04,0.27,0.07
6279,0.04,0.07,0.03,0.41,0.04
6341,0.07,0.00,0.04,0.31,0.04
6401,0.02,0.04,0.07,0.30,0.06
6463,0.08,0.00,0.04,0.44,0.05
6523,0.12,0.00,0.06,0.13,0.05
6585,0.15,0.00,0.02,0.28,0.05
6645,0.04,0.05,0.01,0.25,0.02
6706,0.09,0.08,0.03,0.23,0.05
6767,0.05,0.07,0.01,0.27,0.05
6828,0.03,0.06,0.00,0.40,0.04
6889,0.09,0.06,0.04,0.39,0.08
6950,0.06,0.00,0.00,0.60,0.10
7011,0.09,0.00,0.01,0.43,0.08
7072,0.11,0.00,0.00,0.52,0.06
7133,0.09,0.00,0.01,0.30,0.06
7194,0.12,0.00,0.00,0.42,0.04
7255,0.11,0.07,0.00,0.48,0.04
7316,0.08,0.07,0.00,0.45,0.03
7377,0.14,0.00,0.04,0.35,0.04
7438,0.09,0.07,0.05,0.45,0.06
7498,0.08,0.00,0.05,0.39,0.07
7559,0.10,0.01,0.07,0.49,0.05
7620,0.09,0.00,0.10,0.29,0.07
7681,0.10,0.01,0.02,0.60,0.06
7742,0.11,0.00,0.08,0.36,0.05
7803,0.14,0.00,0.11,0.42,0.08
7864,0.13,0.00,0.13,0.35,0.03
7925,0.13,0.01,0.06,0.43,0.05
7985,0.07,0.04,0.07,0.43,0.10
8047,0.07,0.04,0.09,0.18,0.09
8107,0.16,0.03,0.12,0.40,0.06
8169,0.04,0.04,0.10,0.35,0.11
8230,0.28,0.03,0.02,0.25,0.06
8291,0.12,0.05,0.11,0.48,0.12
8352,0.05,0.04,0.08,0.42,0.16
8412,0.05,0.00,0.08,0.45,0.12
8474,0.06,0.00,0.09,0.52,0.17
8534,0.05,0.00,0.08,0.50,0.15
8596,0.05,0.01,0.15,0.45,0.17
8656,0.11,0.03,0.11,0.49,0.19
8718,0.11,0.00,0.09,0.56,0.15
8778,0.12,0.01,0.09,0.60,0.20
8839,0.12,0.02,0.17,0.47,0.20
8900,0.15,0.06,0.12,0.48,0.16
8961,0.14,0.00,0.15,0.51,0.17
9022,0.15,0.00,0.15,0.65,0.17
9083,0.16,0.02,0.12,0.51,0.19
9144,0.16,0.07,0.10,0.63,0.17
9205,0.17,0.04,0.20,0.98,0.19

